,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
182,0,1.000000,1.000000,1.000000,1.000000,0.999994,0.999869,0.999991,0.999878,0.999789,0.999731,0.999725,0.999711,0.999661,0.999549,0.999484,0.999397,0.999300,0.999214,0.999109,0.999013,0.998889,0.998774,0.998630,0.998459,0.998312,0.998158,0.997961,0.997816,0.997604,0.997412,0.997250,0.996999,0.996795,0.996590,0.996330,0.995968,0.995870,0.995665,0.995321,0.995069,0.994660,0.994559,0.993988,0.993803,0.993596,0.993258,0.992949,0.992364,0.992299,0.991391,0.991586,0.991211,0.990723,0.990311,0.990138,0.989386,0.989489,0.988904,0.988568,0.987844,0.987367,0.987232,0.986813,0.986897,0.986208,0.981423,0.984196,0.982626,0.981319,0.982493,0.982708,0.981935,0.976033,0.978961,0.980534,0.973206,0.975773,0.967485,0.969950,0.971002,0.974116,0.974306,0.971751,0.953406,0.961520,0.941920,0.955590,0.963514,0.881991,0.930397,0.996664,0.513353,0.556054
181,0,1.000000,1.000000,1.000000,1.000000,0.999994,0.999863,0.999990,0.999872,0.999780,0.999719,0.999713,0.999699,0.999647,0.999532,0.999464,0.999374,0.999275,0.999186,0.999077,0.998979,0.998851,0.998733,0.998585,0.998409,0.998258,0.998100,0.997898,0.997749,0.997532,0.997335,0.997169,0.996912,0.996703,0.996494,0.996228,0.995857,0.995757,0.995547,0.995196,0.994940,0.994521,0.994418,0.993836,0.993647,0.993436,0.993091,0.992777,0.992180,0.992114,0.991189,0.991388,0.991007,0.990510,0.990090,0.989915,0.989149,0.989254,0.988659,0.988318,0.987582,0.987097,0.986960,0.986535,0.986619,0.985919,0.981061,0.983877,0.982282,0.980961,0.982149,0.982368,0.981583,0.975598,0.978568,0.980161,0.972737,0.975339,0.966954,0.969445,0.970509,0.973664,0.973857,0.971271,0.952739,0.960928,0.941141,0.954921,0.962923,0.880941,0.929480,0.996561,0.513353,0.556054
180,0,1.000000,1.000000,1.000000,1.000000,0.999993,0.999857,0.999990,0.999866,0.999770,0.999708,0.999701,0.999687,0.999633,0.999514,0.999444,0.999351,0.999248,0.999157,0.999045,0.998943,0.998812,0.998690,0.998538,0.998358,0.998203,0.998040,0.997833,0.997680,0.997458,0.997256,0.997086,0.996822,0.996609,0.996395,0.996123,0.995743,0.995641,0.995427,0.995068,0.994806,0.994379,0.994274,0.993680,0.993487,0.993272,0.992921,0.992600,0.991993,0.991925,0.990983,0.991185,0.990797,0.990292,0.989864,0.989686,0.988907,0.989014,0.988409,0.988062,0.987314,0.986822,0.986682,0.986250,0.986336,0.985625,0.980691,0.983552,0.981932,0.980596,0.981799,0.982022,0.981224,0.975156,0.978168,0.979781,0.972261,0.974897,0.966414,0.968932,0.970008,0.973204,0.973399,0.970783,0.952062,0.960327,0.940353,0.954242,0.962323,0.879883,0.928551,0.996455,0.513353,0.556054
179,0,1.000000,1.000000,1.000000,1.000000,0.999993,0.999851,0.999989,0.999860,0.999760,0.999695,0.999689,0.999674,0.999618,0.999495,0.999423,0.999326,0.999220,0.999126,0.999011,0.998907,0.998771,0.998646,0.998490,0.998304,0.998145,0.997979,0.997765,0.997609,0.997381,0.997174,0.997000,0.996730,0.996512,0.996293,0.996014,0.995627,0.995522,0.995304,0.994937,0.994670,0.994234,0.994126,0.993520,0.993324,0.993104,0.992746,0.992419,0.991800,0.991731,0.990772,0.990978,0.990583,0.990069,0.989633,0.989452,0.988660,0.988769,0.988154,0.987801,0.987041,0.986541,0.986398,0.985960,0.986047,0.985324,0.980315,0.983220,0.981576,0.980225,0.981443,0.981670,0.980859,0.974707,0.977760,0.979393,0.971777,0.974448,0.965865,0.968411,0.969499,0.972737,0.972935,0.970286,0.951376,0.959718,0.939555,0.953553,0.961713,0.878816,0.927611,0.996346,0.513353,0.556054
178,0,1.000000,1.000000,1.000000,1.000000,0.999992,0.999844,0.999988,0.999853,0.999750,0.999683,0.999676,0.999661,0.999603,0.999475,0.999401,0.999301,0.999192,0.999095,0.998976,0.998869,0.998729,0.998601,0.998440,0.998249,0.998086,0.997915,0.997696,0.997536,0.997302,0.997090,0.996912,0.996636,0.996412,0.996188,0.995903,0.995507,0.995400,0.995177,0.994803,0.994530,0.994084,0.993975,0.993356,0.993156,0.992932,0.992567,0.992234,0.991603,0.991533,0.990557,0.990766,0.990365,0.989840,0.989397,0.989213,0.988407,0.988519,0.987893,0.987535,0.986762,0.986253,0.986108,0.985664,0.985752,0.985017,0.979931,0.982882,0.981212,0.979846,0.981079,0.981311,0.980487,0.974249,0.977345,0.978999,0.971284,0.973991,0.965308,0.967881,0.968981,0.972261,0.972462,0.969782,0.950681,0.959099,0.938747,0.952855,0.961094,0.877741,0.926660,0.996234,0.513353,0.556054
177,0,1.000000,1.000000,1.000000,1.000000,0.999992,0.999837,0.999988,0.999846,0.999739,0.999669,0.999662,0.999647,0.999587,0.999455,0.999378,0.999275,0.999162,0.999062,0.998940,0.998829,0.998686,0.998554,0.998388,0.998193,0.998024,0.997849,0.997625,0.997460,0.997221,0.997004,0.996821,0.996539,0.996310,0.996080,0.995789,0.995384,0.995275,0.995046,0.994664,0.994386,0.993931,0.993819,0.993188,0.992984,0.992756,0.992383,0.992044,0.991402,0.991330,0.990336,0.990549,0.990141,0.989607,0.989155,0.988969,0.988148,0.988263,0.987626,0.987262,0.986477,0.985960,0.985813,0.985361,0.985451,0.984704,0.979540,0.982537,0.980841,0.979461,0.980708,0.980944,0.980108,0.973783,0.976922,0.978597,0.970783,0.973526,0.964742,0.967343,0.968455,0.971777,0.971981,0.969269,0.949977,0.958471,0.937929,0.952146,0.960466,0.876658,0.925697,0.996118,0.513353,0.556054
176,0,1.000000,1.000000,1.000000,1.000000,0.999991,0.999829,0.999987,0.999839,0.999727,0.999655,0.999648,0.999632,0.999570,0.999433,0.999354,0.999248,0.999131,0.999028,0.998902,0.998788,0.998641,0.998505,0.998335,0.998134,0.997961,0.997781,0.997551,0.997382,0.997137,0.996915,0.996728,0.996438,0.996204,0.995969,0.995672,0.995257,0.995146,0.994912,0.994522,0.994238,0.993773,0.993660,0.993016,0.992808,0.992575,0.992195,0.991850,0.991195,0.991123,0.990110,0.990327,0.989911,0.989368,0.988908,0.988719,0.987884,0.988001,0.987354,0.986984,0.986186,0.985661,0.985511,0.985052,0.985144,0.984385,0.979142,0.982185,0.980464,0.979068,0.980331,0.980571,0.979721,0.973309,0.976492,0.978188,0.970273,0.973053,0.964167,0.966796,0.967921,0.971285,0.971492,0.968748,0.949263,0.957834,0.937100,0.951427,0.959828,0.875567,0.924723,0.995999,0.513353,0.556054
175,0,1.000000,1.000000,1.000000,1.000000,0.999991,0.999821,0.999986,0.999831,0.999715,0.999641,0.999634,0.999617,0.999553,0.999411,0.999329,0.999220,0.999099,0.998993,0.998863,0.998746,0.998595,0.998455,0.998280,0.998073,0.997896,0.997711,0.997475,0.997302,0.997051,0.996823,0.996632,0.996335,0.996096,0.995855,0.995551,0.995127,0.995014,0.994775,0.994377,0.994087,0.993612,0.993496,0.992840,0.992627,0.992390,0.992003,0.991650,0.990984,0.990910,0.989879,0.990100,0.989677,0.989124,0.988656,0.988463,0.987614,0.987733,0.987075,0.986700,0.985889,0.985355,0.985203,0.984737,0.984830,0.984059,0.978736,0.981826,0.980079,0.978668,0.979946,0.980191,0.979327,0.972827,0.976054,0.977771,0.969755,0.972572,0.963583,0.966240,0.967377,0.970785,0.970995,0.968218,0.948539,0.957188,0.936262,0.950698,0.959180,0.874468,0.923737,0.995876,0.513353,0.556054
174,0,1.000000,1.000000,1.000000,1.000000,0.999990,0.999813,0.999986,0.999824,0.999703,0.999626,0.999619,0.999601,0.999535,0.999388,0.999304,0.999190,0.999066,0.998957,0.998823,0.998703,0.998547,0.998403,0.998223,0.998011,0.997829,0.997639,0.997397,0.997220,0.996962,0.996729,0.996533,0.996230,0.995984,0.995738,0.995427,0.994994,0.994878,0.994634,0.994227,0.993931,0.993447,0.993329,0.992659,0.992442,0.992201,0.991806,0.991446,0.990767,0.990692,0.989642,0.989868,0.989437,0.988874,0.988398,0.988202,0.987338,0.987460,0.986791,0.986409,0.985585,0.985043,0.984888,0.984415,0.984509,0.983726,0.978322,0.981460,0.979686,0.978260,0.979554,0.979803,0.978926,0.972336,0.975608,0.977346,0.969228,0.972082,0.962990,0.965676,0.966825,0.970277,0.970489,0.967679,0.947805,0.956533,0.935413,0.949959,0.958522,0.873360,0.922739,0.995749,0.513353,0.556054
173,0,1.000000,1.000000,1.000000,1.000000,0.999990,0.999805,0.999985,0.999815,0.999690,0.999610,0.999603,0.999585,0.999516,0.999365,0.999277,0.999160,0.999032,0.998919,0.998781,0.998657,0.998497,0.998349,0.998164,0.997946,0.997759,0.997564,0.997316,0.997134,0.996870,0.996631,0.996431,0.996121,0.995870,0.995617,0.995300,0.994856,0.994738,0.994489,0.994074,0.993772,0.993277,0.993157,0.992474,0.992253,0.992006,0.991604,0.991238,0.990546,0.990469,0.989400,0.989630,0.989192,0.988619,0.988134,0.987935,0.987056,0.987181,0.986500,0.986113,0.985275,0.984724,0.984567,0.984087,0.984182,0.983386,0.977901,0.981087,0.979286,0.977845,0.979154,0.979408,0.978517,0.971837,0.975154,0.976913,0.968693,0.971584,0.962388,0.965102,0.966264,0.969759,0.969975,0.967132,0.947062,0.955867,0.934553,0.949209,0.957854,0.872244,0.921729,0.995619,0.513353,0.556054
172,0,1.000000,1.000000,1.000000,1.000000,0.999989,0.999796,0.999984,0.999807,0.999676,0.999594,0.999586,0.999568,0.999497,0.999340,0.999249,0.999129,0.998996,0.998880,0.998738,0.998611,0.998446,0.998294,0.998103,0.997880,0.997687,0.997488,0.997233,0.997047,0.996776,0.996531,0.996326,0.996008,0.995752,0.995493,0.995169,0.994716,0.994595,0.994340,0.993916,0.993608,0.993103,0.992980,0.992284,0.992058,0.991807,0.991397,0.991024,0.990319,0.990241,0.989153,0.989387,0.988941,0.988358,0.987864,0.987662,0.986767,0.986895,0.986203,0.985810,0.984959,0.984399,0.984238,0.983752,0.983848,0.983040,0.977471,0.980706,0.978878,0.977422,0.978746,0.979005,0.978100,0.971329,0.974691,0.976472,0.968148,0.971077,0.961776,0.964519,0.965693,0.969234,0.969452,0.966576,0.946309,0.955192,0.933683,0.948449,0.957175,0.871119,0.920707,0.995484,0.513353,0.556054
171,0,1.000000,1.000000,1.000000,1.000000,0.999988,0.999786,0.999983,0.999798,0.999662,0.999577,0.999569,0.999550,0.999477,0.999314,0.999221,0.999096,0.998960,0.998840,0.998693,0.998562,0.998393,0.998236,0.998041,0.997811,0.997613,0.997408,0.997147,0.996956,0.996679,0.996428,0.996218,0.995893,0.995630,0.995366,0.995034,0.994571,0.994448,0.994188,0.993755,0.993440,0.992924,0.992799,0.992089,0.991859,0.991603,0.991185,0.990804,0.990087,0.990008,0.988899,0.989138,0.988685,0.988091,0.987588,0.987383,0.986473,0.986603,0.985900,0.985500,0.984635,0.984067,0.983904,0.983410,0.983508,0.982686,0.977034,0.980318,0.978463,0.976992,0.978331,0.978595,0.977675,0.970812,0.974221,0.976023,0.967594,0.970561,0.961155,0.963926,0.965113,0.968699,0.968920,0.966010,0.945545,0.954507,0.932802,0.947678,0.956486,0.869986,0.919673,0.995346,0.513353,0.556054
170,0,1.000000,1.000000,1.000000,1.000000,0.999988,0.999776,0.999982,0.999788,0.999648,0.999559,0.999551,0.999532,0.999455,0.999288,0.999191,0.999062,0.998921,0.998798,0.998647,0.998512,0.998338,0.998177,0.997976,0.997740,0.997537,0.997327,0.997058,0.996863,0.996579,0.996322,0.996107,0.995774,0.995505,0.995235,0.994896,0.994422,0.994296,0.994031,0.993589,0.993268,0.992741,0.992614,0.991890,0.991655,0.991394,0.990967,0.990580,0.989849,0.989768,0.988640,0.988883,0.988422,0.987818,0.987305,0.987098,0.986172,0.986305,0.985590,0.985184,0.984305,0.983728,0.983562,0.983060,0.983160,0.982325,0.976588,0.979922,0.978039,0.976553,0.977908,0.978177,0.977243,0.970286,0.973741,0.975566,0.967031,0.970037,0.960524,0.963324,0.964524,0.968155,0.968379,0.965436,0.944771,0.953813,0.931910,0.946896,0.955787,0.868845,0.918626,0.995203,0.513353,0.556054
169,0,1.000000,1.000000,1.000000,1.000000,0.999987,0.999766,0.999981,0.999778,0.999632,0.999540,0.999533,0.999513,0.999433,0.999260,0.999160,0.999027,0.998882,0.998754,0.998599,0.998460,0.998281,0.998116,0.997909,0.997667,0.997458,0.997242,0.996967,0.996767,0.996476,0.996213,0.995993,0.995652,0.995377,0.995100,0.994753,0.994269,0.994141,0.993870,0.993418,0.993091,0.992553,0.992423,0.991685,0.991446,0.991179,0.990745,0.990350,0.989606,0.989524,0.988375,0.988623,0.988154,0.987538,0.987017,0.986806,0.985864,0.986000,0.985274,0.984861,0.983968,0.983382,0.983213,0.982704,0.982805,0.981957,0.976133,0.979519,0.977607,0.976106,0.977477,0.977751,0.976802,0.969751,0.973253,0.975100,0.966458,0.969503,0.959883,0.962712,0.963925,0.967602,0.967830,0.964852,0.943987,0.953108,0.931007,0.946103,0.955077,0.867695,0.917567,0.995055,0.513353,0.556054
168,0,1.000000,1.000000,1.000000,0.999999,0.999986,0.999756,0.999980,0.999768,0.999616,0.999521,0.999513,0.999493,0.999411,0.999231,0.999128,0.998991,0.998841,0.998709,0.998549,0.998407,0.998222,0.998052,0.997840,0.997591,0.997377,0.997155,0.996873,0.996668,0.996370,0.996100,0.995875,0.995527,0.995245,0.994962,0.994607,0.994113,0.993981,0.993704,0.993244,0.992910,0.992360,0.992228,0.991475,0.991231,0.990960,0.990517,0.990115,0.989356,0.989273,0.988104,0.988356,0.987879,0.987253,0.986722,0.986508,0.985550,0.985689,0.984950,0.984531,0.983624,0.983028,0.982856,0.982340,0.982442,0.981581,0.975670,0.979107,0.977167,0.975651,0.977037,0.977316,0.976352,0.969206,0.972757,0.974626,0.965876,0.968961,0.959232,0.962091,0.963317,0.967040,0.967271,0.964259,0.943193,0.952393,0.930094,0.945299,0.954356,0.866537,0.916496,0.994904,0.513353,0.556054
167,0,1.000000,1.000000,1.000000,0.999999,0.999985,0.999744,0.999978,0.999757,0.999599,0.999501,0.999493,0.999472,0.999387,0.999201,0.999095,0.998953,0.998798,0.998663,0.998498,0.998351,0.998162,0.997987,0.997769,0.997513,0.997293,0.997066,0.996776,0.996566,0.996260,0.995984,0.995754,0.995397,0.995109,0.994820,0.994457,0.993951,0.993818,0.993534,0.993064,0.992724,0.992162,0.992028,0.991260,0.991011,0.990735,0.990283,0.989874,0.989101,0.989017,0.987827,0.988083,0.987598,0.986960,0.986420,0.986203,0.985228,0.985371,0.984620,0.984194,0.983273,0.982667,0.982493,0.981969,0.982073,0.981197,0.975198,0.978688,0.976718,0.975187,0.976589,0.976874,0.975895,0.968652,0.972251,0.974142,0.965284,0.968409,0.958571,0.961459,0.962699,0.966468,0.966702,0.963655,0.942388,0.951667,0.929169,0.944483,0.953624,0.865370,0.915412,0.994747,0.513353,0.556054
166,0,1.000000,1.000000,1.000000,0.999999,0.999984,0.999733,0.999977,0.999745,0.999582,0.999480,0.999472,0.999450,0.999362,0.999170,0.999060,0.998914,0.998754,0.998614,0.998445,0.998294,0.998099,0.997919,0.997695,0.997433,0.997207,0.996973,0.996676,0.996461,0.996148,0.995865,0.995629,0.995264,0.994970,0.994673,0.994303,0.993786,0.993649,0.993360,0.992880,0.992533,0.991960,0.991823,0.991040,0.990786,0.990504,0.990044,0.989627,0.988840,0.988754,0.987543,0.987804,0.987310,0.986662,0.986111,0.985892,0.984900,0.985045,0.984282,0.983850,0.982914,0.982299,0.982121,0.981590,0.981695,0.980806,0.974718,0.978260,0.976261,0.974714,0.976133,0.976423,0.975428,0.968088,0.971736,0.973650,0.964682,0.967847,0.957900,0.960818,0.962070,0.965887,0.966124,0.963043,0.941572,0.950931,0.928232,0.943656,0.952880,0.864194,0.914315,0.994586,0.513353,0.556054
165,0,1.000000,1.000000,1.000000,0.999999,0.999983,0.999721,0.999976,0.999733,0.999563,0.999458,0.999450,0.999427,0.999336,0.999138,0.999024,0.998873,0.998708,0.998564,0.998390,0.998235,0.998034,0.997849,0.997619,0.997350,0.997117,0.996878,0.996573,0.996353,0.996032,0.995742,0.995501,0.995128,0.994826,0.994523,0.994144,0.993616,0.993476,0.993181,0.992691,0.992337,0.991752,0.991612,0.990814,0.990555,0.990268,0.989799,0.989374,0.988573,0.988485,0.987252,0.987518,0.987016,0.986356,0.985796,0.985573,0.984565,0.984713,0.983937,0.983498,0.982547,0.981923,0.981742,0.981203,0.981310,0.980407,0.974228,0.977824,0.975795,0.974233,0.975668,0.975963,0.974953,0.967515,0.971212,0.973149,0.964070,0.967276,0.957219,0.960166,0.961432,0.965296,0.965537,0.962420,0.940746,0.950185,0.927285,0.942818,0.952126,0.863010,0.913206,0.994420,0.513353,0.556054
164,0,1.000000,1.000000,1.000000,0.999999,0.999982,0.999708,0.999974,0.999721,0.999544,0.999435,0.999427,0.999404,0.999310,0.999104,0.998987,0.998831,0.998661,0.998513,0.998333,0.998173,0.997967,0.997777,0.997540,0.997264,0.997025,0.996779,0.996467,0.996241,0.995912,0.995616,0.995369,0.994987,0.994679,0.994368,0.993981,0.993441,0.993299,0.992997,0.992497,0.992136,0.991538,0.991396,0.990583,0.990319,0.990026,0.989548,0.989115,0.988300,0.988210,0.986955,0.987226,0.986716,0.986044,0.985474,0.985247,0.984222,0.984374,0.983585,0.983139,0.982173,0.981539,0.981355,0.980808,0.980916,0.979999,0.973729,0.977379,0.975321,0.973743,0.975194,0.975495,0.974469,0.966931,0.970678,0.972638,0.963448,0.966695,0.956527,0.959504,0.960783,0.964696,0.964939,0.961787,0.939908,0.949427,0.926325,0.941968,0.951360,0.861817,0.912083,0.994249,0.513353,0.556054
163,0,1.000000,1.000000,1.000000,0.999999,0.999981,0.999694,0.999973,0.999708,0.999524,0.999411,0.999403,0.999379,0.999282,0.999069,0.998948,0.998787,0.998612,0.998459,0.998274,0.998110,0.997897,0.997702,0.997459,0.997175,0.996930,0.996678,0.996358,0.996126,0.995789,0.995486,0.995233,0.994842,0.994527,0.994209,0.993814,0.993262,0.993117,0.992808,0.992298,0.991929,0.991320,0.991175,0.990346,0.990077,0.989778,0.989291,0.988850,0.988019,0.987929,0.986651,0.986927,0.986408,0.985724,0.985144,0.984915,0.983871,0.984027,0.983225,0.982772,0.981791,0.981147,0.980960,0.980405,0.980515,0.979584,0.973220,0.976926,0.974837,0.973244,0.974711,0.975018,0.973976,0.966338,0.970135,0.972118,0.962815,0.966104,0.955824,0.958831,0.960123,0.964085,0.964332,0.961144,0.939059,0.948659,0.925354,0.941105,0.950582,0.860616,0.910947,0.994072,0.513353,0.556054
162,0,1.000000,1.000000,1.000000,0.999999,0.999980,0.999680,0.999971,0.999694,0.999504,0.999387,0.999379,0.999354,0.999253,0.999033,0.998908,0.998742,0.998561,0.998403,0.998213,0.998044,0.997826,0.997625,0.997375,0.997084,0.996832,0.996573,0.996245,0.996007,0.995663,0.995352,0.995093,0.994693,0.994371,0.994046,0.993642,0.993078,0.992929,0.992614,0.992094,0.991718,0.991095,0.990948,0.990102,0.989828,0.989524,0.989028,0.988578,0.987733,0.987640,0.986341,0.986621,0.986094,0.985398,0.984807,0.984574,0.983513,0.983672,0.982857,0.982397,0.981401,0.980747,0.980557,0.979994,0.980105,0.979159,0.972702,0.976463,0.974344,0.972736,0.974219,0.974531,0.973473,0.965734,0.969582,0.971588,0.962172,0.965503,0.955110,0.958148,0.959453,0.963464,0.963714,0.960490,0.938200,0.947880,0.924372,0.940231,0.949793,0.859405,0.909798,0.993891,0.513353,0.556054
161,0,1.000000,1.000000,1.000000,0.999999,0.999979,0.999666,0.999970,0.999680,0.999482,0.999361,0.999353,0.999327,0.999223,0.998995,0.998866,0.998694,0.998508,0.998346,0.998149,0.997976,0.997751,0.997545,0.997288,0.996989,0.996731,0.996465,0.996129,0.995885,0.995532,0.995214,0.994949,0.994540,0.994210,0.993878,0.993465,0.992888,0.992737,0.992415,0.991884,0.991500,0.990865,0.990715,0.989853,0.989574,0.989263,0.988758,0.988300,0.987439,0.987345,0.986023,0.986308,0.985772,0.985064,0.984463,0.984227,0.983148,0.983310,0.982481,0.982015,0.981003,0.980339,0.980146,0.979574,0.979687,0.978727,0.972175,0.975992,0.973841,0.972218,0.973718,0.974036,0.972961,0.965120,0.969020,0.971049,0.961519,0.964892,0.954386,0.957454,0.958773,0.962833,0.963087,0.959826,0.937328,0.947090,0.923377,0.939345,0.948992,0.858186,0.908636,0.993703,0.513353,0.556054
160,0,1.000000,1.000000,1.000000,0.999999,0.999978,0.999651,0.999968,0.999665,0.999459,0.999334,0.999326,0.999300,0.999192,0.998956,0.998823,0.998646,0.998453,0.998286,0.998084,0.997905,0.997675,0.997463,0.997199,0.996892,0.996626,0.996354,0.996009,0.995759,0.995398,0.995072,0.994801,0.994383,0.994045,0.993705,0.993283,0.992694,0.992540,0.992211,0.991669,0.991278,0.990629,0.990476,0.989598,0.989313,0.988997,0.988481,0.988015,0.987139,0.987043,0.985697,0.985988,0.985443,0.984722,0.984110,0.983871,0.982774,0.982939,0.982098,0.981624,0.980596,0.979922,0.979726,0.979146,0.979261,0.978285,0.971637,0.975512,0.973329,0.971691,0.973207,0.973531,0.972440,0.964495,0.968447,0.970499,0.960854,0.964270,0.953650,0.956749,0.958081,0.962191,0.962448,0.959152,0.936446,0.946288,0.922371,0.938447,0.948178,0.856958,0.907460,0.993510,0.513353,0.556054
159,0,1.000000,1.000000,1.000000,0.999999,0.999976,0.999635,0.999966,0.999649,0.999435,0.999306,0.999298,0.999271,0.999159,0.998916,0.998778,0.998595,0.998396,0.998224,0.998016,0.997832,0.997595,0.997378,0.997106,0.996791,0.996518,0.996239,0.995885,0.995630,0.995259,0.994926,0.994649,0.994221,0.993875,0.993527,0.993096,0.992494,0.992337,0.992001,0.991448,0.991049,0.990387,0.990231,0.989336,0.989045,0.988723,0.988198,0.987723,0.986832,0.986734,0.985364,0.985661,0.985106,0.984373,0.983750,0.983508,0.982392,0.982561,0.981706,0.981225,0.980181,0.979497,0.979297,0.978709,0.978825,0.977834,0.971089,0.975022,0.972807,0.971154,0.972687,0.973016,0.971909,0.963859,0.967864,0.969940,0.960179,0.963638,0.952903,0.956032,0.957378,0.961539,0.961799,0.958466,0.935552,0.945475,0.921352,0.937536,0.947353,0.855722,0.906271,0.993311,0.513353,0.556054
158,0,1.000000,1.000000,1.000000,0.999999,0.999975,0.999618,0.999964,0.999633,0.999411,0.999277,0.999269,0.999241,0.999125,0.998874,0.998731,0.998542,0.998338,0.998160,0.997946,0.997757,0.997513,0.997290,0.997011,0.996687,0.996407,0.996121,0.995758,0.995496,0.995117,0.994775,0.994492,0.994054,0.993701,0.993345,0.992904,0.992289,0.992129,0.991786,0.991221,0.990814,0.990139,0.989980,0.989068,0.988771,0.988443,0.987909,0.987425,0.986517,0.986418,0.985024,0.985325,0.984762,0.984016,0.983382,0.983136,0.982002,0.982174,0.981305,0.980817,0.979757,0.979062,0.978859,0.978263,0.978381,0.977375,0.970531,0.974522,0.972276,0.970608,0.972157,0.972492,0.971367,0.963213,0.967270,0.969370,0.959492,0.962994,0.952145,0.955305,0.956664,0.960876,0.961140,0.957770,0.934646,0.944650,0.920321,0.936612,0.946514,0.854476,0.905068,0.993106,0.513353,0.556054
